text,x,y
"Former Supermarket boss says that staff self-isolating due to possible #CoVID_19 symptoms will affect the abiity of stores to re-stock shelves more than panic-buying.
He's right, but its not ""either-or"" - its *both*.
Plus, its also *shortage of delivery drivers &amp; packers* too... https://t.co/RAhzrycemP",9.627444,1.1919411
"A fight broke out in an Australian supermarket over the #toiletpapercrisis, which led to police having to intervene. 

A woman asked for just one packet from a second woman with at least four large packets in her cart.

https://t.co/j5kFdoFAgN",7.002563,-0.87130964
"@theJagmeetSingh Please ask the government about food security for coming months in case of crisis due to #coronavirus? 

Most of the Canadian r afraid and buying stock for the coming months. Its hard to find Lysol wipes, hand sanitizers, hand soaps",10.055088,-0.46879128
"Trevor, an RD at #TCFD, shares helpful tips when it comes to stocking up on food during a #coronavirus quarantine. Stock your pantry as you always do &amp; aim for your diet to consist of protein, fat, carbs, fruits, &amp; veggies: https://t.co/cLaz9cYzsd. @MichaelRosen27 #FoodIsMedicine",11.36173,1.050645
"@sainsburys Can you please make sure that in the midst of all the panic buying , hoarding and general insanity I have seen in your stores recently that you will save some stock for local food banks who have seen donations fall. We are all in this together",12.445203,1.1696362
"Coronavirus and food: the latest

Good piece by @marionnestle
 
https://t.co/xKRpnlIPja

I'm curious. Here's an informal poll for all:
If you are taking #COVID infection precautions &amp; are stockpiling foods &amp; other essential supplies right now, how many weeks are you planning for?",11.41995,0.86919004
"Doesnt matter whats going on, Marthas on her grind https://t.co/FPj5PDT8Dh",7.3975625,1.4615617
Charities like @YouthEastside @ClubInsider are scrambling after  cancelling big fundraisers due to #COVID19seattle  Here's how @UpayaSV went virtual &amp; in 4 days raised more $ than they dreamed! Share these tips! @SeattleFdn  #KOMONews  https://t.co/G9ju8WjB6f https://t.co/6eZHpdJWOZ,12.494682,1.3533939
SANITIZER SPECIAL ...Free squirt of sanitizer with the purchase of an Awesome Donut &amp; Great cup of Coffee.  #coronavirus #CoronaVirusUpdate #therightcoffee #sanitizer https://t.co/UNCqGOaIgt,5.9641786,0.973511
"Why #Bitcoin price is ?down?
#COVID2019 #scam 
https://t.co/eQx8XHMPtL",6.8790965,4.673546
"When the #CPTSD therapist recommends that you go out among people to isolate yourself less and the government then advises you to stay at home, recommend self-isolation, and you then consider to not even go out shopping anymore and instead do that online too ???? #Coronavirus",9.439693,5.029321
"#CancelEverything is #tending due to #COVID19 #coronavirus, so it looks like shopping online and reading books is in ?? https://t.co/jYrZ5zIhSg",9.690427,5.106445
"Interesting to see so many businesses telling employees to work from home out of caution... what about those of us who cant? 

What would happen if one of my grocery store coworkers contracted #coronavirus ? Or if an affected customer comes into the store?",9.287279,3.5908823
"The chemical explanation for why soap &amp; water is such a kick-ass weapon against the #coronavirus. 

Soap is almost like a demolition team breaking down a building and taking all the bricks away, says chemistry prof Palli Thordarson.

https://t.co/743VHQ7MWO @B_resnick #COVID19",6.027397,0.51539946
"Any supermarket, petrol station or any place that sells hand sanitizer/toilet paper for more than the expected price are greedy assholes! Dont do this, don't be that guy! #Covid_19",6.391245,-0.16926746
"lets hope those that have stock bought toilet roll get the shits &amp; get forced to stay indoors with their toilet roll &amp; hardly any food, #coronavirus #cornoravirusuk #Corona #toiletpapercrisis #ToiletPaperPanic #ToiletPaperPanic #Banter",7.079961,-0.7572998
Very smart to stock up on a years supply but you do have to live off canned and perishable food during the plague. #coronavirus #foodsecurity https://t.co/KDVWfGSpK4,11.43821,0.81865877
"Does everyone really need to stock up on toilet paper and paper towel? Two weeks of food I can understand, but you don't need a year worth of toilet paper and paper towel. It's not like the world is ending. #coronavirus https://t.co/EeelptfqDh",7.311225,-1.191439
"Fill up the fridge with enough food, ready medical supplies, water, avoid crowd, be updated with news, dont panic, work from home if feasible, boost immune system by drinking vitamins and always wash hands. Stay safe and healthy! #COVID2019 #metroManilaCovid",10.507792,2.1160297
"""Officials are saying to stock up on 3 extra days worth of food in prep for the #Coronavirus outbreak; I saw a woman panick over this because she said that she didn't know what 3 extra days of food looked like.""-speech from Anti-Hunger Policy Conference.
https://t.co/r8erNbiv3P",11.480442,0.4247893
#US consumer prices unexpectedly rose in February but are likely to decline in the months ahead as the #coronavirus outbreak depresses demand for some goods and services. #COVID19 https://t.co/jF4nuMYX16,6.6988077,4.4719763
Ever notice it's the people who could afford to skip a few meals who are stampeding the grocery store to stock up on food? #coronavirus,10.787291,0.64205074
"News of panic buying food from supermarkets is in the headlines this week, as the fear of #coronavirus grows. As we stock up our freezers, we look at gas monitoring in Frozen and Dried Food Storage.

Discover how we play a role in keeping your food fresh: https://t.co/n4Nrnv2Ap3 https://t.co/WPlI5p6bf7",10.151086,-0.29465592
"Having the extra income to stock up on non-perishables and meds, etc, is a PRIVILEGE. If you can afford it, please also donate supplies to food banks, and FIGHT FOR A SYSTEM THAT DOESN'T LEAVE PEOPLE STRUGGLING AND HUNGRY IN A PANDEMIC. #coronavirus #COVID19",12.028392,1.4557555
"Going out on a food raid. Chos. When ur household panic, must check supplies. #BiglangDamingKailangan #COVID2019",9.845453,-0.25439304
"#4. CPG and Retail
Major retailers in China like Starbucks, Uniqlo, Nike and #Apple had temporarily shuttered their store
Sellers on Amazon's marketplace are reportedly struggling to bring goods into the country
#Coronavirus infects luxury spending at #LouisVuitton, Ralph Lauren",9.722844,4.32699
To all the people in the UK who are stock piling bog roll. Im pissed and its ur fault. Im running out and had to spend £11 on a pack when I normally pay £2 ! If u end up quarantined u will be at home w no food surrounded by bog roll! #coronavirus #COVID19 #CoronavirusOutbreak,8.739514,0.9013954
"Well, its time to stock up on cat food. #coronavirus #quarantine #pandemic https://t.co/uhfmQPZWAt",11.284466,-0.7246549
"@forexlifecom 

Oil Prices Head Higher on U.S. Cut Hopes - 11 March 2020

https://t.co/f1nNNx2T3h

#Forex #forexsignals #forextrading #forextrader #????? #Corona #Covid_19 #coronavirus https://t.co/hsFqDSyHXZ",6.4116306,4.159555
"I'm getting lots of retail-related #coronavirus questions at the moment, but one I don't really know the answer to (from @ServiceDock) is:

""How should store staff react if someone is coughing and sneezing in the checkout queue?""

Any thoughts, instore friends? ? https://t.co/TlxTboYXt4",9.154004,2.8558085
Discover how the #coronavirus is affecting the #retail industry via @Store_Brands https://t.co/vfrcAuHNdd https://t.co/yfC2b0tz04,9.342637,4.314685
"Italy is now in full #CancelEverything mode.
Everything is closed except the pharmacy, supermarket and post office.
#COVID19 #Covid_19 #coronavirus #coronavirusitalla",8.707334,-1.7154976
"@CBCTerry Canadas response has been exemplary when it comes to containing the spread of the disease, says Dr. Bruce Aylward, leader of WHO's mission to China on COVID-19. You're right. It's our turn. Social distancing/clean hands our jobs. Stock the",10.178262,2.0146194
Are the unelected @bankofengland using #coronavirus to keep theur asset prices up and steal from us?,7.2645926,4.1519036
"LOOK: Panic buying at a supermarket in Makati, Manila as the #Philippines announces 16 more cases of #COVID2019 One shop worker told me queues are twice as long as normal. Hand sanitiser and cleaning alcohol is in short supply. #CoronaVirusUpdate https://t.co/qEi40H4cHz",8.422535,0.38936245
So we have a new housemmate moving into our place tomorrow and I get this text from one of my current housemates... and I just............. like you work in a retail store tho??? You can easily bring home COVID-19 too?????? https://t.co/nhMXePXFzH,8.75179,2.007261
"Remember that a good diet is key to health! Come stock up on fresh food including high vitamin-C citrus at our markets. 
#coronavirus",11.351118,1.1610583
I demand all food servers to wear gloves when preparing food. #COVID19 #coronavirus #CoronavirusUSA #WednesdayThoughts,11.320623,0.25330517
"Since the #coronavirus is now a  #pandemic, I will be online shopping for most of my stuff &amp; limiting how much I go outside. 

All items purchased from us will be in its original packaging &amp; handled w/ gloves.

Be safe, Be blessed ???",9.673892,4.8562317
"#Coronavirus shifts online shopping habits. #eCommerce 

https://t.co/eELVHjauQd https://t.co/wfFkfDCpMq",9.920255,5.320934
"Home shopping could double if #Coronavirus takes hold in the UK, as consumers switch from buying food and household items in stores to online.  https://t.co/t5teSX87vU  

Is your #business ready to meet this demand? 

Via @PostalTechNews https://t.co/o45h0Jdi8E",10.04644,5.1674967
"Citigroup CEO Michael Corbat:

This is not a financial crisis. The banks and the financial system are in sound shape and we are here to help.

Live updates: https://t.co/rY0cog7PtR https://t.co/wAjY11hUIy",7.5320015,4.1325593
"Everyone else during COVID-19: I need to stock up on food and water in case Im quarantined

Me during COVID-19: Theyre going to make me work from home and I need to make sure we have no food in the house for me to mindlessly eat 
#dietproblems",11.144618,1.210882
"If retail store and restaurant bathrooms taught me anything, the only people that need to wash their hands are the employees that work there ?. #coronavirus #WashYourHands",6.4349055,0.29808566
Guys please stock up while you can. I can confirm that grocery stores are starting to run out of non perishable food and cleaning supplies. Practice safe measures and also make sure to be polite to retail workers because this is a stressful time for them. #coronavirus,9.6211605,2.1378517
